P_el_minus_HePu_House15,0.056406558,0.051476645
P_th_plus_HePu_House15,0.65431607,0.59712908
Op_HePu_House16,1.0,1.0
P_el_minus_HePu_House16,0.15914145,0.11628825
P_th_plus_HePu_House16,1.9096974,1.395459
Op_HePu_House17,1.0,1.0
P_el_minus_HePu_House17,0.13776728,0.11182926
P_th_plus_HePu_House17,1.6532073,1.3419512
Op_HePu_House18,1.0,1.0
P_el_minus_HePu_House18,0.058852833,0.05783739
P_th_plus_HePu_House18,0.6709223,0.65934625
Op_HePu_House19,1.0,1.0
P_el_minus_HePu_House19,0.097837735,0.12610853
P_th_plus_HePu_House19,1.1936204,1.5385241
Op_HePu_House2,1.0,1.0
P_el_minus_HePu_House2,0.12291669,0.12291669
P_th_plus_HePu_House2,1.4995837,1.4995837
Op_HePu_House20,1.0,1.0
P_el_minus_HePu_House20,0.17773763,0.10540345
P_th_plus_HePu_House20,2.1683991,1.2859221
Op_HePu_House21,1.0,1.0
P_el_minus_HePu_House21,0.22489388,0.11047841
P_th_plus_HePu_House21,2.7437053,1.3478366
Op_HePu_House22,1.0,1.0
P_el_minus_HePu_House22,0.058874384,0.054393132
P_th_plus_HePu_House22,0.67116798,0.6200817
Op_HePu_House23,1.0,1.0
P_el_minus_HePu_House23,0.17180157,0.087095938
P_th_plus_HePu_House23,2.0616188,1.0451513
Op_HePu_House24,1.0,1.0
P_el_minus_HePu_House24,0.11808487,0.11054468
P_th_plus_HePu_House24,1.4170184,1.3265361
Op_HePu_House25,1.0,1.0
P_el_minus_HePu_House25,0.25675368,0.11061823
P_th_plus_HePu_House25,3.0810442,1.3274188
Op_HePu_House26,1.0,1.0
P_el_minus_HePu_House26,0.14536408,0.096584977
P_th_plus_HePu_House26,1.7734417,1.1783367
Op_HePu_House27,1.0,1.0
P_el_minus_HePu_House27,0.11229658,0.10910724
P_th_plus_HePu_House27,1.347559,1.3092869
Op_HePu_House28,1.0,1.0
P_el_minus_HePu_House28,0.11601011,0.085212719
P_th_plus_HePu_House28,1.3921213,1.0225526
Op_HePu_House29,1.0,1.0
P_el_minus_HePu_House29,0.10906703,0.096561005
P_th_plus_HePu_House29,1.3088044,1.1587321
Op_HePu_House3,1.0,1.0
P_el_minus_HePu_House3,0.09664528,0.09664528
P_th_plus_HePu_House3,1.1597434,1.1597434
Op_HePu_House30,1.0,1.0
P_el_minus_HePu_House30,0.33333333,0.096363552
P_th_plus_HePu_House30,4.0,1.1563626
Op_HePu_House31,1.0,1.0
P_el_minus_HePu_House31,0.11774682,0.10398639
P_th_plus_HePu_House31,1.4129618,1.2478367
Op_HePu_House32,1.0,1.0
P_el_minus_HePu_House32,0.50726254,0.44316543
P_th_plus_HePu_House32,5.4784354,4.7861866
Op_HePu_House33,1.0,1.0
P_el_minus_HePu_House33,1.0806123,0.43720792
P_th_plus_HePu_House33,11.670613,4.7218455
Op_HePu_House34,1.0,1.0
P_el_minus_HePu_House34,0.47814044,0.48559977
P_th_plus_HePu_House34,5.1639168,5.2444775
Op_HePu_House35,1.0,1.0
P_el_minus_HePu_House35,0.39937421,0.53401608
P_th_plus_HePu_House35,4.3132414,5.7673737
Op_HePu_House36,1.0,1.0
P_el_minus_HePu_House36,0.082421426,0.06106896
P_th_plus_HePu_House36,0.93960426,0.69618614
Op_HePu_House37,1.0,1.0
P_el_minus_HePu_House37,0.057808023,0.056217136
P_th_plus_HePu_House37,0.65901146,0.64087535
Op_HePu_House38,1.0,1.0
P_el_minus_HePu_House38,0.17382986,0.097465014
P_th_plus_HePu_House38,2.0859584,1.1695802
Op_HePu_House39,1.0,1.0
P_el_minus_HePu_House39,0.10836945,0.11441534
P_th_plus_HePu_House39,1.3221073,1.3958672
Op_HePu_House4,1.0,1.0
P_el_minus_HePu_House4,0.049547459,0.049547459
P_th_plus_HePu_House4,0.56484103,0.56484103
Op_HePu_House40,1.0,1.0
P_el_minus_HePu_House40,0.29702486,0.10266053
P_th_plus_HePu_House40,3.6237033,1.2524585
Op_HePu_House41,1.0,1.0
P_el_minus_HePu_House41,0.13187948,0.053852945
P_th_plus_HePu_House41,1.529802,0.62469416
Op_HePu_House42,1.0,1.0
P_el_minus_HePu_House42,0.051037099,0.059393075
P_th_plus_HePu_House42,0.59203035,0.68895967
Op_HePu_House43,1.0,1.0
P_el_minus_HePu_House43,0.083968902,0.055994675
P_th_plus_HePu_House43,0.97403926,0.64953823
Op_HePu_House44,1.0,1.0
P_el_minus_HePu_House44,0.12870686,0.061775866
P_th_plus_HePu_House44,1.4929996,0.71660004
Op_HePu_House45,1.0,1.0
P_el_minus_HePu_House45,0.059904055,0.056141803
P_th_plus_HePu_House45,0.69488704,0.65124491
Op_HePu_House46,1.0,1.0
P_el_minus_HePu_House46,0.11126094,0.096889038
P_th_plus_HePu_House46,1.3573834,1.1820463
Op_HePu_House47,1.0,1.0
P_el_minus_HePu_House47,0.092898792,0.10539342
P_th_plus_HePu_House47,1.1333653,1.2857997
Op_HePu_House48,1.0,1.0
P_el_minus_HePu_House48,0.090790522,0.13103202
P_th_plus_HePu_House48,1.1076444,1.5985907
Op_HePu_House49,1.0,1.0
P_el_minus_HePu_House49,0.10725616,0.082845719
P_th_plus_HePu_House49,1.3085252,1.0107178
Op_HePu_House5,1.0,1.0
P_el_minus_HePu_House5,0.10139085,0.10139085
P_th_plus_HePu_House5,1.2166902,1.2166902
Op_HePu_House6,1.0,1.0
P_el_minus_HePu_House6,0.1754386,0.05418562
P_th_plus_HePu_House6,2.0,0.61771606
Op_HePu_House7,1.0,1.0
P_el_minus_HePu_House7,0.12471331,0.091267627
P_th_plus_HePu_House7,1.4965597,1.0952115
Op_HePu_House8,1.0,1.0
P_el_minus_HePu_House8,0.10562706,0.10578075
P_th_plus_HePu_House8,1.2675248,1.269369
Op_HePu_House9,1.0,1.0
P_el_minus_HePu_House9,0.226232,0.11451936
P_th_plus_HePu_House9,2.7600304,1.3971362
E_th_TS_House1,11.87906,11.87906
P_th_minus_TS_House1,0.0,0.0
P_th_plus_TS_House1,0.0,0.0
E_th_TS_House10,8.2959044,8.2959044
P_th_minus_TS_House10,0.0,0.0
P_th_plus_TS_House10,0.0,0.0
E_th_TS_House11,10.377688,10.377688
P_th_minus_TS_House11,0.0,0.0
P_th_plus_TS_House11,0.0,0.0
E_th_TS_House12,5.9085814,5.9085814
P_th_minus_TS_House12,0.0,0.0
P_th_plus_TS_House12,0.0,0.0
E_th_TS_House13,8.5432821,8.5432821
P_th_minus_TS_House13,0.0,0.0
P_th_plus_TS_House13,0.0,0.0
E_th_TS_House14,5.6434963,5.6434963
P_th_minus_TS_House14,0.0,0.0
P_th_plus_TS_House14,0.0,0.0
E_th_TS_House15,4.903989,4.903989
P_th_minus_TS_House15,0.0,0.0
P_th_plus_TS_House15,0.0,0.0
E_th_TS_House16,12.362609,12.362609
P_th_minus_TS_House16,0.0,0.0
P_th_plus_TS_House16,0.0,0.0
E_th_TS_House17,1.1217978,1.1217978
P_th_minus_TS_House17,0.0,0.0
P_th_plus_TS_House17,0.0,0.0
E_th_TS_House18,11.88664,11.88664
P_th_minus_TS_House18,0.0,0.0
P_th_plus_TS_House18,0.0,0.0
E_th_TS_House19,2.5001663,2.5001663
P_th_minus_TS_House19,0.0,0.0
P_th_plus_TS_House19,0.0,0.0
E_th_TS_House2,1.7293284,1.7293284
P_th_minus_TS_House2,0.0,0.0
P_th_plus_TS_House2,0.0,0.0
E_th_TS_House20,1.2484834,1.2484834
P_th_minus_TS_House20,0.0,0.0
P_th_plus_TS_House20,0.0,0.0
E_th_TS_House21,0.66568842,0.66568842
P_th_minus_TS_House21,0.0,0.0
P_th_plus_TS_House21,0.0,0.0
E_th_TS_House22,11.726496,11.726496
P_th_minus_TS_House22,0.0,0.0
P_th_plus_TS_House22,0.0,0.0
E_th_TS_House23,0.59104029,0.59104029
P_th_minus_TS_House23,0.0,0.0
P_th_plus_TS_House23,0.0,0.0
E_th_TS_House24,12.200398,12.200398
P_th_minus_TS_House24,0.0,0.0
P_th_plus_TS_House24,0.0,0.0
E_th_TS_House25,14.339183,14.339183
P_th_minus_TS_House25,0.0,0.0
P_th_plus_TS_House25,0.0,0.0
E_th_TS_House26,12.217866,12.217866
P_th_minus_TS_House26,0.0,0.0
P_th_plus_TS_House26,0.0,0.0
E_th_TS_House27,1.7905517,1.7905517
P_th_minus_TS_House27,0.0,0.0
P_th_plus_TS_House27,0.0,0.0
E_th_TS_House28,5.4110957,5.4110957
P_th_minus_TS_House28,0.0,0.0
P_th_plus_TS_House28,0.0,0.0
E_th_TS_House29,7.3306639,7.3306639
P_th_minus_TS_House29,0.0,0.0
P_th_plus_TS_House29,0.0,0.0
E_th_TS_House3,6.3368989,6.3368989
P_th_minus_TS_House3,0.0,0.0
P_th_plus_TS_House3,0.0,0.0
E_th_TS_House30,12.980095,12.980095
P_th_minus_TS_House30,0.0,0.0
P_th_plus_TS_House30,0.21049217,0.0
E_th_TS_House31,5.2102311,5.2102311
P_th_minus_TS_House31,0.0,0.0
P_th_plus_TS_House31,0.0,0.0
E_th_TS_House32,12.535252,12.535252
P_th_minus_TS_House32,0.0,0.0
P_th_plus_TS_House32,0.0,0.0
E_th_TS_House33,11.29331,11.29331
P_th_minus_TS_House33,0.0,0.0
P_th_plus_TS_House33,0.0,0.0
E_th_TS_House34,11.387165,11.387165
P_th_minus_TS_House34,0.0,0.0
P_th_plus_TS_House34,0.0,0.0
E_th_TS_House35,11.826769,11.826769
P_th_minus_TS_House35,0.0,0.0
P_th_plus_TS_House35,0.0,0.0
E_th_TS_House36,8.5804451,8.5804451
P_th_minus_TS_House36,0.0,0.0
P_th_plus_TS_House36,0.0,0.0
E_th_TS_House37,1.9857836,1.9857836
P_th_minus_TS_House37,0.0,0.0
P_th_plus_TS_House37,0.0,0.0
E_th_TS_House38,13.083126,13.083126
P_th_minus_TS_House38,0.0,0.0
P_th_plus_TS_House38,0.0,0.0
E_th_TS_House39,4.0293464,4.0293464
P_th_minus_TS_House39,0.0,0.0
P_th_plus_TS_House39,0.0,0.0
E_th_TS_House4,11.436268,11.436268
P_th_minus_TS_House4,0.0,0.0
P_th_plus_TS_House4,0.0,0.0
E_th_TS_House40,3.1457616,3.1457616
P_th_minus_TS_House40,0.0,0.0
P_th_plus_TS_House40,0.0,0.0
E_th_TS_House41,4.83422,4.83422
P_th_minus_TS_House41,0.0,0.0
P_th_plus_TS_House41,0.0,0.0
E_th_TS_House42,11.584044,11.584044
P_th_minus_TS_House42,0.0,0.0
P_th_plus_TS_House42,0.0,0.0
E_th_TS_House43,11.9036,11.9036
P_th_minus_TS_House43,0.0,0.0
P_th_plus_TS_House43,0.0,0.0
E_th_TS_House44,12.150801,12.150801
P_th_minus_TS_House44,0.0,0.0
P_th_plus_TS_House44,0.0,0.0
E_th_TS_House45,12.203072,12.203072
P_th_minus_TS_House45,0.0,0.0
P_th_plus_TS_House45,0.0,0.0
E_th_TS_House46,3.1301954,3.1301954
P_th_minus_TS_House46,0.0,0.0
P_th_plus_TS_House46,0.0,0.0
E_th_TS_House47,11.687783,11.687783
P_th_minus_TS_House47,0.0,0.0
P_th_plus_TS_House47,0.0,0.0
E_th_TS_House48,10.660422,10.660422
P_th_minus_TS_House48,0.0,0.0
P_th_plus_TS_House48,0.0,0.0
E_th_TS_House49,1.8572708,1.8572708
P_th_minus_TS_House49,0.0,0.0
